cluster.index	parent.mass	number.of.spectra	RTMean	sum.precursor.intensity.	LibraryID	SpectrumID	Smiles	INCHI	ProteoSAFeClusterLink	MetFragScore	MetFragSMILES	MetFragID	FusionScore	FusionSMILES	FusionID	ConsensusScore	ConsensusSMILES	ConsensusID
4266	415.289	1	326.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4266									
4267	981.578	1	799.10	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4267									
4268	925.533	1	846.45	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4268									
4278	933.575	1	967.32	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4278									
4281	379.274	1	261.96	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4281									
4284	951.582	1	920.78	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4284									
4286	839.663	1	990.33	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4286									
4288	821.622	1	816.86	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4288									
4289	747.606	1	1036.66	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4289									
4290	849.551	1	905.40	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4290									
4292	830.637	1	916.16	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4292									
4294	872.762	1	776.19	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4294									
4295	638.527	1	834.34	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4295									
4297	871.726	1	817.53	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4297									
4298	463.494	1	990.76	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4298									
4300	704.541	1	742.59	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4300									
4301	425.376	1	763.90	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4301									
4302	860.767	1	1167.46	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4302									
4307	678.608	1	945.65	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4307									
4308	425.372	1	941.27	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4308									
4310	628.347	1	250.86	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4310									
4311	263.233	1	474.65	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4311									
4313	297.272	1	569.21	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4313									
4315	328.328	1	40.16	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4315									
4322	796.590	1	722.68	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4322									
4323	907.557	1	937.11	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4323									
4324	891.531	1	842.78	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4324									
4325	770.573	1	728.18	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4325									
4327	862.570	1	596.87	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4327									
4328	905.549	1	891.58	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4328									
4329	798.606	1	814.92	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4329									
4330	427.389	1	775.88	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4330									
4331	455.337	1	503.78	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4331									
4333	781.554	1	676.25	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4333									
4335	756.551	1	804.96	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4335									
4336	383.329	1	822.36	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4336									
4337	628.473	1	744.55	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4337									
4338	586.427	1	621.80	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4338									
4341	383.327	1	848.83	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4341									
4342	726.557	1	773.95	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4342									
4347	926.668	1	1049.92	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4347									
4348	909.637	1	777.23	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4348									
4349	875.659	1	1012.72	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4349									
4350	858.628	1	836.63	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4350									
4356	637.474	1	591.22	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4356									
4358	387.250	1	142.44	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4358									
4359	421.236	1	163.31	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4359									
4360	481.257	1	161.35	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4360									
4361	465.264	1	166.05	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4361									
4362	410.283	1	138.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4362									
4363	299.203	1	134.97	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4363									
4364	469.254	1	146.33	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4364									
4365	463.249	1	96.30	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4365									
4367	384.304	1	75.84	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4367									
4368	635.497	1	148.95	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4368									
4369	271.232	1	152.34	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4369									
4370	417.228	1	70.39	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4370									
4371	758.557	1	710.65	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4371									
4372	505.263	1	164.62	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4372									
4373	357.206	1	78.16	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4373									
4374	405.241	1	165.15	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4374									
4376	281.183	1	89.44	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4376									
4378	431.276	1	139.36	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4378									
4381	498.285	1	166.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4381	1.0000000,0.9732752,0.9281609,0.8022728,0.7820846	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1OC(=O)C)O)OC(=O)c1ccccc1)C2(C)C,CC1C(OC(C)=O)C2C(C(/C(C)=C/C3C(C3(C)C)C/C=C(C)/C2O)=O)(OC(C4=CC=CC=C4)=O)C1,CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)OC(=O)C)OC(=O)c1ccccc1)O3)C2(C)C,CC1=CCC2C(C=C(CO)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C,CC1CC2(C(C1O)C1C(C)(CCC3C(C=C(CO)C2=O)C3(C)C)O1)OC(=O)/C=C/c1ccccc1	C29H36O6_Euphorbia_micractina_547,C29H36O6_Euphorbia_micractina_552,C29H36O6_Euphorbia_characias_549,C29H36O6_Euphorbia_kansuensis_550,C29H36O6_Euphorbia_jolkini_551				1,0.992,0.977,0.937,0.931	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1OC(=O)C)O)OC(=O)c1ccccc1)C2(C)C,CC1C(OC(C)=O)C2C(C(/C(C)=C/C3C(C3(C)C)C/C=C(C)/C2O)=O)(OC(C4=CC=CC=C4)=O)C1,CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)OC(=O)C)OC(=O)c1ccccc1)O3)C2(C)C,CC1=CCC2C(C=C(CO)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C,CC1CC2(C(C1O)C1C(C)(CCC3C(C=C(CO)C2=O)C3(C)C)O1)OC(=O)/C=C/c1ccccc1	C29H36O6_Euphorbia_micractina_547,C29H36O6_Euphorbia_micractina_552,C29H36O6_Euphorbia_characias_549,C29H36O6_Euphorbia_kansuensis_550,C29H36O6_Euphorbia_jolkini_551
4382	987.519	1	166.62	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4382									
4384	750.530	1	867.93	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4384									
4386	415.238	1	56.28	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4386									
4388	784.522	1	847.51	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4388									
4392	915.522	1	147.85	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4392									
4394	374.235	1	83.23	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4394									
4396	719.517	1	266.39	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4396									
4398	410.325	1	320.60	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4398									
4403	313.185	1	63.46	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4403									
4406	349.272	1	258.11	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4406									
4407	698.532	1	793.17	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4407									
4408	325.211	1	188.46	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4408									
4410	455.188	1	40.06	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4410									
4411	775.506	1	147.18	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4411									
4412	265.185	1	165.64	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4412									
4415	331.256	1	78.17	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4415									
4416	329.230	1	83.11	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4416									
4419	431.278	1	263.35	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4419									
4422	477.256	1	48.67	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4422									
4424	971.726	1	811.30	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4424									
4428	574.485	1	920.86	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4428									
4430	613.515	1	151.47	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4430									
4431	915.669	1	711.30	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4431									
4432	429.257	1	74.04	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4432									
4433	527.447	1	913.19	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4433									
4435	349.273	1	227.59	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4435									
4437	857.443	1	79.76	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4437									
4439	405.241	1	405.66	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4439									
4440	759.537	1	816.60	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4440									
4441	555.475	1	969.92	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4441									
4442	710.644	1	1160.16	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4442									
4443	465.263	1	223.91	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4443									
4446	911.659	1	1154.29	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4446									
4448	637.503	1	801.36	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4448									
4449	368.309	1	201.51	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4449									
4450	722.505	1	803.22	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4450									
4452	366.297	1	263.64	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4452									
4455	617.509	1	979.19	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4455									
4456	631.463	1	192.71	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4456									
4457	367.290	1	140.72	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4457									
4459	287.228	1	49.88	0	NCGC00179862-03_C20H32O2_1-Naphthalenecarboxaldehyde,decahydro-5-[(3E)-5-hydroxy-3-methyl-3-penten-1-yl]-1,4a-dimethyl-6-methylene-,(1R,4aR,5S)-	CCMSLIB00000854550	C\C(CC[C@H]1C(=C)CCC2[C@@](C)(CCC[C@]12C)C=O)=C/CO	InChI=1S/C20H32O2/c1-15(10-13-21)6-8-17-16(2)7-9-18-19(3,14-22)11-5-12-20(17,18)4/h10,14,17-18,21H,2,5-9,11-13H2,1,3-4H3/b15-10+/t17-,18?,19-,20+/m0/s1	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4459									
4462	417.326	1	680.35	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4462									
4463	481.258	1	39.99	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4463									
4464	434.256	1	105.55	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4464	1	C=C1C2C=C(C(CC3C(C)(C)CCCC3(C)C(=O)C(C2)OC(=O)C)OC(=O)C)C1=O	C24H32O6_Croton_kongensis_391						
4465	498.288	1	228.18	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4465	1.0000000,0.9831120,0.9427130,0.8370557,0.8149481	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1OC(=O)C)O)OC(=O)c1ccccc1)C2(C)C,CC1C(OC(C)=O)C2C(C(/C(C)=C/C3C(C3(C)C)C/C=C(C)/C2O)=O)(OC(C4=CC=CC=C4)=O)C1,CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)OC(=O)C)OC(=O)c1ccccc1)O3)C2(C)C,CC1=CCC2C(C=C(CO)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C,CC1CC2(C(C1O)C1C(C)(CCC3C(C=C(CO)C2=O)C3(C)C)O1)OC(=O)/C=C/c1ccccc1	C29H36O6_Euphorbia_micractina_547,C29H36O6_Euphorbia_micractina_552,C29H36O6_Euphorbia_characias_549,C29H36O6_Euphorbia_kansuensis_550,C29H36O6_Euphorbia_jolkini_551				1,0.995,0.982,0.948,0.941	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1OC(=O)C)O)OC(=O)c1ccccc1)C2(C)C,CC1C(OC(C)=O)C2C(C(/C(C)=C/C3C(C3(C)C)C/C=C(C)/C2O)=O)(OC(C4=CC=CC=C4)=O)C1,CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)OC(=O)C)OC(=O)c1ccccc1)O3)C2(C)C,CC1=CCC2C(C=C(CO)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C,CC1CC2(C(C1O)C1C(C)(CCC3C(C=C(CO)C2=O)C3(C)C)O1)OC(=O)/C=C/c1ccccc1	C29H36O6_Euphorbia_micractina_547,C29H36O6_Euphorbia_micractina_552,C29H36O6_Euphorbia_characias_549,C29H36O6_Euphorbia_kansuensis_550,C29H36O6_Euphorbia_jolkini_551
4466	464.266	1	207.03	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4466									
4467	303.226	1	43.25	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4467									
4469	437.234	1	45.38	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4469									
4470	498.285	1	41.41	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4470	1.0000000,0.9613631,0.9290163,0.9163305,0.8765798	CC1=CCC2C(C=C(C)C(=O)C3(CC(C)C(C3C1OC(=O)C)O)OC(=O)c1ccccc1)C2(C)C,CC1C(OC(C)=O)C2C(C(/C(C)=C/C3C(C3(C)C)C/C=C(C)/C2O)=O)(OC(C4=CC=CC=C4)=O)C1,CC1=CCC2C(C=C(CO)C(=O)C3(CC(C)C(C3C1O)O)OC(=O)/C=C/c1ccccc1)C2(C)C,CC1=CC2C(CCC3(C)C(C4C(C(C)CC4(C1=O)OC(=O)C)OC(=O)c1ccccc1)O3)C2(C)C,CC1CC2(C(C1O)C1C(C)(CCC3C(C=C(CO)C2=O)C3(C)C)O1)OC(=O)/C=C/c1ccccc1	C29H36O6_Euphorbia_micractina_547,C29H36O6_Euphorbia_micractina_552,C29H36O6_Euphorbia_kansuensis_550,C29H36O6_Euphorbia_characias_549,C29H36O6_Euphorbia_jolkini_551						
4471	635.426	1	53.03	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4471									
4472	478.279	1	128.36	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4472									
4473	747.486	1	685.20	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4473									
4474	890.540	1	686.93	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4474									
4475	464.374	1	726.17	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4475	1	CCCCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCCCC	C28H46O4_Phyllanthus_muellerianus_521				1	CCCCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCCCC	C28H46O4_Phyllanthus_muellerianus_521
4476	978.536	1	48.84	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4476									
4477	999.465	1	49.50	0	N/A				http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=db04a3f5567d480c8e3ecab992c2fd7f&view=cluster_details&protein=4477									
